company_name,filing_period_raw,filing_period_display,end_year,lobbyist_compensation,lobbying_related_expenses,total
Tn Society Of Professional Engineers,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Tn Society Of Professional Engineers,2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
Tn Society Of Professional Engineers,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Tn Society Of Professional Engineers,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Tn Society Of Professional Engineers,2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
Tn Society Of Professional Engineers,2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
Tn Society Of Professional Engineers,2010-10-01-2011-03-31,Oct–Mar 2011,2011,17500.0,5000.0,22500.0
Tn Sprinkler Contractors Association,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Tn Sprinkler Contractors Association,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
Tn Sprinkler Contractors Association,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Tn Sprinkler Contractors Association,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Tn Sprinkler Contractors Association,2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
Tn Sprinkler Contractors Association,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Tn State Trooper Assn,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Tn State Trooper Assn,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
Tn State Trooper Assn,2013-01-01-2013-06-30,Jan–Jun 2013,2013,37500.0,5000.0,42500.0
Tn State Trooper Assn,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Tn State Trooper Assn,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2019-07-01-2019-12-31,Jul–Dec 2019,2019,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2018-07-01-2018-12-31,Jul–Dec 2018,2018,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Tn Veterinary Medical Assn.,2017-01-01-2017-06-30,Jan–Jun 2017,2017,37500.0,5000.0,42500.0
Tn Veterinary Medical Assn.,2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2011-04-01-2011-12-31,Apr–Dec 2011,2011,17500.0,5000.0,22500.0
Tn Veterinary Medical Assn.,2010-10-01-2011-03-31,Oct–Mar 2011,2011,17500.0,5000.0,22500.0
Tn Vets For Medical Cannabis,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Tn Vets For Medical Cannabis,2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
Tn Vets For Medical Cannabis,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Tn Vets For Medical Cannabis,2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
Tn Voices,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Tn Voices,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Tn Voices,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Tnachieves,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Tnachieves,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Tnachieves,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Tnachieves,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Tnachieves,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Tnachieves,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Tnachieves,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Tnachieves,2022-01-01-2022-06-30,Jan–Jun 2022,2022,5000.0,5000.0,10000.0
Tobacco-Free Kids Action Fund,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Tobacco-Free Kids Action Fund,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Tobacco-Free Kids Action Fund,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Tobacco-Free Kids Action Fund,2022-01-01-2022-06-30,Jan–Jun 2022,2022,5000.0,5000.0,10000.0
Tonkon Torp Llp,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Tonkon Torp Llp,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Tootsies Entertainment Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Tootsies Entertainment Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Tootsies Entertainment Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Tootsies Entertainment Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Tootsies Entertainment Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Tootsies Entertainment Llc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,75000.0,5000.0,80000.0
Total Systems Services,2019-07-01-2019-12-31,Jul–Dec 2019,2019,17500.0,5000.0,22500.0
Total Systems Services,2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
Total Wine & More,2025-07-01-2025-12-31,Jul–Dec 2025,2025,125000.0,5000.0,130000.0
Total Wine & More,2025-01-01-2025-06-30,Jan–Jun 2025,2025,75000.0,5000.0,80000.0
Total Wine & More,2024-07-01-2024-12-31,Jul–Dec 2024,2024,75000.0,5000.0,80000.0
Total Wine & More,2024-01-01-2024-06-30,Jan–Jun 2024,2024,175000.0,5000.0,180000.0
Total Wine & More,2023-07-01-2023-12-31,Jul–Dec 2023,2023,75000.0,5000.0,80000.0
Total Wine & More,2023-01-01-2023-06-30,Jan–Jun 2023,2023,75000.0,5000.0,80000.0
Total Wine & More,2022-07-01-2022-12-31,Jul–Dec 2022,2022,75000.0,5000.0,80000.0
Total Wine & More,2022-01-01-2022-06-30,Jan–Jun 2022,2022,75000.0,5000.0,80000.0
Total Wine & More,2021-07-01-2021-12-31,Jul–Dec 2021,2021,75000.0,5000.0,80000.0
Total Wine & More,2021-01-01-2021-06-30,Jan–Jun 2021,2021,75000.0,5000.0,80000.0
Total Wine & More,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Total Wine & More,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Total Wine & More,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Total Wine & More,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Total Wine & More,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Total Wine & More,2018-01-01-2018-06-30,Jan–Jun 2018,2018,75000.0,5000.0,80000.0
Total Wine & More,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Total Wine & More,2017-01-01-2017-06-30,Jan–Jun 2017,2017,37500.0,5000.0,42500.0
Total Wine & More,2016-07-01-2016-12-31,Jul–Dec 2016,2016,75000.0,5000.0,80000.0
Total Wine & More,2016-01-01-2016-06-30,Jan–Jun 2016,2016,37500.0,5000.0,42500.0
Town Of Farragut,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Town Of Farragut,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Town Of Farragut,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Town Of Farragut,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Town Of Farragut,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Town Of Farragut,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Town Of Farragut,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Town Of Smyrna,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Toyota,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Toyota,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Toyota,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Toyota,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Toyota,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
Toyota,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Toyota,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Toyota,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Toyota,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Toyota,2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
Toyota,2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
Toyota,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Toyota,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Toyota,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Toyota,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Toyota,2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
Toyota,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Toyota,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
"Tracfone Wireless C/O Floridian Partners, Llc",2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
"Tracfone Wireless C/O Floridian Partners, Llc",2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
"Tracfone Wireless C/O Floridian Partners, Llc",2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
"Tracfone Wireless C/O Floridian Partners, Llc",2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
"Tracfone Wireless C/O Floridian Partners, Llc",2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,5000.0,22500.0
"Tracfone Wireless C/O Floridian Partners, Llc",2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
"Tracfone Wireless C/O Floridian Partners, Llc",2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
"Tracfone Wireless C/O Floridian Partners, Llc",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
"Track Group, Inc.",2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
"Track Group, Inc.",2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
"Track Group, Inc.",2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
"Track Group, Inc.",2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
"Track Group, Inc.",2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
Trajector Medical,2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,5000.0,10000.0
Trane Technologies Company Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Trane Technologies Company Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Trane Technologies Company Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Trane Technologies Company Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Trane Technologies Company Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Trane Technologies Company Llc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Trane Technologies Company Llc,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,37500.0,75000.0
Trane Technologies Company Llc,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,37500.0,75000.0
Trane Technologies Company Llc,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Transfrvr Inc.,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Transfrvr Inc.,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Transfrvr Inc.,2022-01-01-2022-06-30,Jan–Jun 2022,2022,5000.0,5000.0,10000.0
"Transparentbusiness, Inc.",2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
"Transparentbusiness, Inc.",2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
Transunion,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Travel Tech:  The Travel Technology Association.,2018-07-01-2018-12-31,Jul–Dec 2018,2018,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2017-01-01-2017-06-30,Jan–Jun 2017,2017,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Travel Tech:  The Travel Technology Association.,2012-07-01-2012-12-31,Jul–Dec 2012,2012,37500.0,5000.0,42500.0
Treatment Advocacy Center,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Treatment Advocacy Center,2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Treatment Advocacy Center,2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
Treatment Advocacy Center,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Treatment Advocacy Center,2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
Treehouse Grove Llc,2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,5000.0,10000.0
Treehouse Grove Llc,2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
Tremco Cpg Inc.,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Tremco Cpg Inc.,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Tremco Cpg Inc.,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Tri Elite Holdings Llc,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Tri Elite Holdings Llc,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Tri Elite Holdings Llc,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Tri Elite Holdings Llc,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Tri Elite Holdings Llc,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
Tri-Cities Airport Authority,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Tri-Cities Airport Authority,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Tri-Cities Airport Authority,2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
Tri-Cities Airport Authority,2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
Tri-Cities Holdings Llc,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Tri-Cities Holdings Llc,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Tri-Star Management Llc,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Tri-Star Management Llc,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Tri-Star Management Llc,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Tribal Education Ltd,2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
Tribal Education Ltd,2010-10-01-2011-03-31,Oct–Mar 2011,2011,37500.0,5000.0,42500.0
"Trilogy Integrated Resources, Llc",2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
"Trilogy Integrated Resources, Llc",2023-01-01-2023-06-30,Jan–Jun 2023,2023,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2022-07-01-2022-12-31,Jul–Dec 2022,2022,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
"Trilogy Integrated Resources, Llc",2019-01-01-2019-06-30,Jan–Jun 2019,2019,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2018-07-01-2018-12-31,Jul–Dec 2018,2018,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2017-01-01-2017-06-30,Jan–Jun 2017,2017,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
"Trilogy Integrated Resources, Llc",2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Trinity Business Group Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Trinity Business Group Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Trinity Business Group Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Trinity Business Group Llc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Trinity Business Group Llc,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
"Trinity Highway Products, Llc",2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
"Trinity Highway Products, Llc",2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Triton Management Services Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Triton Management Services Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Triton Management Services Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
